label,Anatomy,,,IsomapClustering,Random_TreesClustering,SpectralClustering,t-SNEClustering,LouvainClustering
3410,-21.959628486903103,8.047202260348458,-56.62702814607909,3,2,2,2,5
745,-15.640775815347435,-6.322907332093072,-39.65114523624996,3,2,2,1,3
4999,-1.7847125497545508,-1.5323137533236704,-4.86937607367521,3,2,2,1,5
4105,-4.47530000641961,-2.258475402333494,-10.208436162840277,3,2,1,2,6
4231,-13.093439853144146,-7.661899532747622,-18.659191412790843,3,2,1,1,3
4010,-23.91764580235525,86.24437725039924,-60.241810698784036,2,2,2,2,3
4820,3.7629607752131373,0.46534567655794296,9.800468084962931,3,2,1,1,6
3488,-29.718113976513,-12.20545310459288,-83.65417829671249,3,2,1,1,5
2929,-4.797269531405764,-2.36776689665146,-11.009624389837386,3,2,1,1,3
1279,-4.527329439027753,-2.2761186984087756,-10.337775566832933,3,2,1,2,3
3674,-5.865446116184432,-2.732308407476732,-13.682025510692675,3,2,2,1,3
6214,-9.675526436620945,-4.059781718283094,-23.420633190788028,3,2,1,1,5
4178,-12.139990958196325,-5.206666509483165,-29.287673071728005,1,2,2,1,5
4598,-10.075121630075426,-4.2017138783623285,-24.463125211205867,1,2,1,1,4
8075,-9.23612757086806,-3.904339572315947,-22.27926725263747,3,2,1,2,3
5359,-20.883079939436325,-7.8102324993458545,-59.45065409841936,3,2,1,1,3
6365,1.1966773220000435,-0.370780283503476,3.644362033057111,3,2,1,1,4
2894,-3.7095248248382178,-1.9995786911472058,-8.31043328901896,3,2,2,2,6
1900,-10.066763833515415,-4.19873963085823,-24.441275993994,3,2,1,1,5
7805,2.3750099039361974,0.014182878618721008,6.476477291904022,2,2,2,2,3
4301,-10.787511756796064,-4.456130132166456,-26.33266950505791,3,2,2,1,2
7382,46.16381632729508,-4.481499903614014,-49.4689237718865,1,2,2,1,3
7843,30.90868990501428,-2.889364735443037,-33.6165664420554,1,2,2,2,3
2819,-6.8527149795575655,-3.3526104609044034,-16.778179392017478,3,2,2,1,3
7499,0.8426751158091688,-0.4868295908298591,2.791257576405926,3,2,2,1,3
1138,-4.872888298187157,-2.3934741072136294,-11.19807624571532,3,2,2,1,3
5448,-8.263294835889393,-3.5624612675176475,-19.7701120669507,2,2,2,2,5
5440,-4.74267983400392,-2.349217885477597,-10.873646994543497,3,2,2,14,3
1889,-9.53545825768476,-3.958588011904125,-23.08933506203241,3,2,1,2,3
4585,-3.700984714851365,-1.2169528148472395,-12.135594197832486,3,2,1,1,6
4363,-6.446637566303731,-2.7462857640097265,-15.567012692261876,1,2,2,7,5
7691,-2.9405175712356395,-1.7410031928622596,-6.414504597334899,3,2,1,1,3
2958,-4.227034102434337,-2.174381788023064,-9.591955576890392,2,2,2,2,6
2375,-1.3668967810617716,-1.2159572632964653,-2.5631450520882746,3,2,2,1,3
3363,-2.130565288203253,-1.4701037194327085,-4.4277154246574675,3,2,2,1,3
2871,-14.406508130532593,-5.777922448563227,-36.068052515310235,3,2,2,1,6
4905,-5.682130161560171,-2.669528403831076,-13.221776952132442,3,2,1,1,3
4579,-25.505704965595232,51.57869216258042,-65.19768018314447,3,2,1,1,3
5268,-7.269521619533214,-3.216326134548526,-17.231036455039472,3,2,2,1,3
2306,-11.433681759965975,-4.100192918128266,-25.789258672122052,2,2,2,2,3
6814,-24.743629258102434,-9.853048390830278,-68.38911437139225,3,2,1,1,4
6777,-3.2484131712995636,-1.8443668505938011,-7.172433392357639,3,2,1,1,3
7638,-4.857768376247812,-2.3883327809547668,-11.160386736609844,3,2,1,2,3
8125,2.5401035258415776,0.06796876010323347,6.8724594762086015,3,2,2,1,3
3523,-1.80110600848924,-1.360314075280267,-3.6223206955958336,3,2,1,1,3
3244,-9.860889577367255,-3.8778093394664017,-25.513590795272638,3,2,1,1,3
159,-9.760114354942322,-4.08978072722272,-23.64094916520561,2,2,2,2,3
4491,-7.3339651521643345,-3.238680172729844,-17.3949817494841,2,2,2,2,3
1447,-9.405903045055675,-3.964322371028524,-22.719661005822562,3,2,2,1,5
1960,-7.652557080643864,-3.3938315413525437,-18.333267591869543,3,2,2,1,2
7313,-4.829999011828033,-2.3788917279703283,-11.091177216216641,2,2,2,2,5
7215,0.37761453100145015,-0.6395876333815161,1.6687127085562639,1,2,2,1,5
6354,-16.804989194050034,-6.683501618412341,-42.765470412344285,3,2,1,1,4
7930,1.2359789510586223,-0.3579082187006602,3.739005010133148,1,2,2,1,5
5800,-9.511161542789418,-3.369703917636957,-24.127837157583734,3,2,2,1,6
937,-7.9403038952078155,-3.461982844058211,-18.861689189969834,3,2,2,1,5
1986,-13.953709447004105,-5.609713289135523,-34.82672391344536,3,2,1,2,2
676,-2.5908562500802796,-1.6238779049510443,-5.555576879438094,3,2,2,2,3
1946,45.40851822317089,58.4560706348746,-80.08638671627385,3,2,1,1,3
6109,-8.105524476072006,-3.507303999192433,-19.365426251654036,2,2,2,2,3
8136,-17.855084930932684,-7.088060627153485,-45.76618682077851,1,2,2,1,3
4209,-17.603209184178414,-6.540723216372976,-49.12321839096896,3,2,1,1,3
562,-2.675005592046627,-1.6520403846707314,-5.762113440997032,3,2,1,1,3
7079,0.44906251009285797,-0.6160962785000603,1.8413100196979826,3,2,1,2,3
6942,0.6204082928528231,-0.5597937186260875,2.255022825776523,1,2,2,1,3
2666,-11.833442030025846,-4.7966873826807905,-29.887457920935738,3,2,1,2,3
7594,-8.321513933699201,-3.5828348748463275,-19.91960057124129,3,2,1,2,2
4558,-32.37908758583291,-13.690820763532148,-94.70235700118273,3,2,2,1,4
2930,-8.603281519351233,-3.681591818198544,-20.644283783779144,3,2,1,2,5
7072,-2.2368850706122685,-1.5105759905302878,-5.136214027140744,3,2,2,2,5
322,0.11443194263797347,-0.7261930069554426,1.0324875870936852,2,2,2,2,3
1008,-1.7651925634159549,-1.3483598172224442,-3.534618949941953,1,2,2,1,3
7625,-11.20907348330037,-4.607536715848233,-27.44582847668313,2,2,2,2,3
7717,-1.2555818313995217,-1.1790102476832571,-2.29201663179701,3,2,1,1,3
1667,-3.0982361341432294,-1.7939238117930119,-6.802561084709126,3,2,1,2,3
2400,-9.387737326325322,-3.9578996835029785,-22.6725031388078,1,2,2,1,2
7259,2.4882425816068325,0.05107672513083494,6.748088958847366,3,2,2,1,3
3779,-7.570393806719479,-3.3207998289195357,-17.997285883978567,3,2,2,1,5
3792,-21.157465480747756,-8.394898984869616,-55.501276067313576,1,2,2,1,5
5426,-9.71206008144048,-4.9809152014834215,-17.859786366977804,3,2,2,1,3
3782,-16.79031122538117,-6.677882630036256,-42.72383279895186,3,2,2,1,3
3269,-7.054407844588228,11.211522967633515,-15.631991059407923,3,2,1,2,3
4466,-8.336397518516987,-3.5880450746602226,-19.957830436884162,3,2,2,1,6
1759,-1.5550997507218467,-1.2784803935074938,-3.0219202022816485,3,2,1,1,5
5699,-9.85621075458052,-4.151122646239768,-23.876902087670558,3,2,1,1,4
5067,-12.278371796194808,-6.035682517240385,-23.741062341901067,3,2,1,1,5
5908,-0.3822147929461842,-0.8899495158638674,-0.1701515037684495,3,2,2,1,3
903,-10.889276960483409,11.431865293455084,-25.31756622695094,3,2,1,1,3
1295,-4.161154221317907,-2.1520925397333657,-9.428553098162933,3,2,2,1,3
2096,-23.371664878720136,-9.334887901600636,-62.22097106426475,3,2,2,5,3
5672,6.4160076989774435,-6.712319323131207,-54.368021610248185,3,2,1,1,3
7314,-6.815744389034296,-3.059272144692875,-16.07930275634011,3,2,1,1,3
1955,3.098270720037613,-4.910525796369259,-31.674483223254818,1,2,2,12,4
6740,-2.0296882695083402,-1.4364631729790867,-4.180948326004294,3,2,2,1,3
4006,-2.9124709530525354,-1.7315983860011586,-6.345539019736762,3,2,2,2,5
5531,-2.4183602352785143,-1.5661967481835066,-5.13253732190105,3,2,2,1,5
763,3.227860699444394,0.11695150074907579,8.53755927992565,9,2,2,1,4
1023,-21.180480485855025,-8.404199277870898,-55.570803368666795,2,2,2,2,3
1032,-0.5680800823303449,-0.9196935051169963,-5.025046349759098,1,2,2,12,5
5497,-7.692310919106735,-3.604651501177279,-19.80331921818296,3,2,2,2,3
823,-4.659856211369945,-2.3210899364342232,-10.667448790095566,3,2,2,1,3
6831,-16.437028929970097,-6.542933180604098,-41.72415392689518,2,2,2,2,3
6992,-7.164795146630906,-3.1800254753294177,-16.964814551144755,3,2,1,1,3
4754,-9.9353479538163,-4.152005143614813,-24.097977445067738,3,2,2,2,5
3025,-2.111536953084639,-1.4637564935991658,-4.381156799455185,3,2,2,1,3
8180,-8.874623005005414,-3.419138671203015,-22.089938685880256,1,2,2,4,5
2665,1.0293107312538892,-0.4256224416882905,3.2411699529597784,1,2,2,6,3
6741,-14.308226595115917,-5.741340068870183,-35.79801930781134,3,2,1,2,5
2751,-7.6045268704584545,-15.429160073748072,-14.947187849699496,3,2,1,1,5
5725,-6.503911363919267,-2.9516966573201344,-15.290506677951473,3,2,1,1,2
5969,1.084611785872207,-0.4574031237368905,3.1854336997862065,3,2,2,1,6
680,-15.130154889626048,-6.081092728626267,-38.11574836823415,3,2,1,2,3
5537,-14.494763125207347,-5.810806994661312,-36.31082251273771,1,2,2,1,6
93,-1.4038040628675397,-1.2282127139327206,-2.6530754771753364,1,2,2,1,3
1546,-7.91127576736783,-3.439501345207751,-18.868006068148727,3,2,1,2,3
6505,-0.6742530262998158,-0.9864474638942684,-0.8786353635012982,1,2,2,1,3
5065,-5.899244859244625,-2.8051616971099707,-14.31761071246411,3,2,1,2,4
513,1.31196375584904,-0.33302826264958496,3.921947237537504,3,2,2,1,4
2502,-19.58170656863178,-7.731607471236946,-51.465278873767595,1,2,2,6,4
6620,-5.722634637154364,-2.683391963998466,-13.323411576174232,3,2,1,1,5
7164,-5.80458320143469,-2.711454480801929,-13.529141296153613,1,2,2,1,3
6058,2.2744695065716845,-0.018589432944135228,6.235237426131906,3,2,2,1,5
6752,0.6985865272967726,-0.5341209359190301,2.44368757327744,3,2,1,1,3
2276,-3.1878366191602088,-1.824013514546461,-7.023194927316538,3,2,2,5,6
586,-11.633798052499097,-7.811412974446425,-15.864213505461782,3,2,2,1,2
4647,-3.2419611035363802,-1.8523654094821036,-7.085030381008622,4,2,2,6,3
5305,-2.2885026013215786,-1.522816085595231,-4.814359979668534,3,2,1,1,3
2346,-5.4664239669790575,-2.59577357567814,-12.681083584736268,3,2,1,1,2
3989,56.402359625052064,-9.884817209714562,-68.05773898491607,3,2,2,1,4
3950,-4.185300850494917,-2.160260858398766,-9.488435186627402,3,2,2,1,3
805,-2.0571787947960978,-1.4456286111552976,-4.248181665016328,3,2,2,2,6
7040,-1.0722365270114995,-1.0694278182292423,-1.858876774126321,3,2,1,1,4
1275,-9.609574362775046,-4.036408815983597,-23.248989732000428,1,2,1,11,4
1218,-14.828655831128426,-5.935513328711647,-37.23174914296895,1,2,2,1,3
4291,1.369801070721306,-0.3140961703184444,4.061163920755359,3,2,1,1,3
7519,-2.056164044506529,-1.7147071218424221,-5.953399441523065,3,2,2,1,6
6243,-3.9487223223173693,-2.0802930355075535,-8.902181540168016,1,2,2,7,3
7626,-11.266982548251999,-4.665827970667345,-27.733446671785252,2,2,2,2,3
3622,-4.147887435259971,-1.8817693026476559,-9.983950899943727,3,2,1,1,5
2189,-2.8144212258565835,-1.6987335158505095,-6.104535553412485,2,2,2,2,4
3969,-11.676675666660906,-4.776239671120314,-28.686692496621358,1,2,2,1,4
2233,-3.8959124060878154,-2.062461042570279,-8.771450336052432,3,2,2,1,3
8012,-21.02068766555142,-8.339684288422214,-55.08857596325214,3,2,2,2,4
3329,-6.343736624729155,-3.473173073964374,-19.210186579731406,2,2,2,2,5
4070,-2.8576692920899163,-1.713226989125262,-6.210819519302978,3,2,1,2,3
6929,2.681714912845599,0.1140768701366004,7.211976398909962,3,2,1,1,3
2928,-7.413700821668035,-3.158306667723889,-18.197455093691108,3,2,1,1,3
8286,-12.323502419598274,5.54080712459995,-30.924511659441265,3,2,2,1,3
4511,-1.2518128272643039,-1.1777596876590366,-2.2828393377861333,3,2,2,1,6
1005,-10.796323382876853,-4.459288315739816,-26.355884353948625,3,2,1,1,6
57,-8.878407440010253,-3.7782685129504525,-21.353817162886997,2,2,2,2,5
2635,-21.586670339585602,85.578687365374,-46.22192676118759,3,2,1,1,3
2496,7.997987002506782,53.3579739328284,-73.28034377416415,3,2,1,1,3
169,-7.072268776602279,-3.147980969669948,-16.729814764099935,3,2,2,2,2
6383,-14.067295752284373,24.821656071797516,-30.984354901564707,3,2,1,2,3
4365,-2.140782739253632,-1.6108363794983613,-5.401915984437738,3,2,1,2,3
307,-3.193341169583999,-1.825862658636446,-7.036753662756963,3,2,1,1,6
5483,-17.040772729984987,-6.773897931068524,-43.43546927384666,3,2,1,1,3
4954,-3.2124473665550504,-1.8322815471262144,-7.083819609149573,3,2,2,2,5
3938,-6.300348463302409,-2.881623375061777,-14.776729486474832,3,2,1,1,5
7337,-7.599162971795807,-3.330803961553263,-18.070664893346148,1,2,2,1,5
7279,-13.28083881334819,-5.361294895714272,-32.99487801467809,2,2,2,2,3
6055,0.5859719671375537,-0.495936267846261,2.12177384264134,3,2,2,1,3
6487,-7.065166057057148,-3.1455221513256153,-16.711783224918133,3,2,1,1,3
2073,22.226017952662918,-15.025457247144775,-33.50562756399868,3,2,2,1,4
8299,-9.846570942948597,9.56712412509496,-8.174290198954518,1,2,2,4,3
5515,-3.0941248311035925,-1.792543592654289,-6.792440441875142,3,2,2,2,5
1168,-7.1616464754810085,-3.178934580958165,-16.956814303136216,3,2,2,1,3
6168,-5.394197198493995,-3.5342566502620425,-14.650412817981472,3,2,2,1,2
965,-23.8053337066158,-9.461362228334117,-64.4266155838635,1,2,1,1,4
8108,0.5153115716727746,-0.5943217929344038,2.001302344931747,1,2,2,5,5
6205,-4.238405201024589,-2.154801043050277,-10.262623322328377,3,2,2,1,5
181,-3.8778661672035173,-2.0563690366627103,-8.726787924145267,1,2,2,1,3
5094,-6.289980062814552,-2.8780573865869985,-14.75058431321505,3,2,1,1,5
631,-32.945685052561856,-14.043927133545536,-94.02494172644138,3,2,2,2,3
5777,-6.301475113584241,-4.153621283492959,-7.7548217179878645,3,2,1,1,2
4161,-34.8759127422435,59.13727874731727,-94.15946454524287,3,2,2,1,4
896,-1.0676576719061328,-1.1166904723934699,-1.8346550489657574,3,2,1,1,5
6682,-7.030449926899824,-3.2050397915306372,-16.804900977036556,3,2,1,1,6
4969,-5.581016874246983,-2.6349397164486716,-12.968207279781904,3,2,2,1,5
164,-8.276535661665108,-3.5670939098535963,-19.804103026077623,3,2,2,8,3
2325,-11.90451666720076,-4.772493119717113,-30.272609697886292,3,2,2,1,3
1522,-8.244954291749943,-3.556045277689727,-19.723036595438753,3,2,1,1,5
6008,-5.859046085223537,-2.010656997649151,-14.872865447270497,2,2,2,2,6
2553,11.163621209228198,75.99348491345425,-80.86915343672892,3,2,2,1,3
1575,-31.996299729907864,-14.919134476182414,-81.47031830916706,3,2,2,1,4
744,-7.942770555236128,-3.4504866021987413,-18.948593942756116,3,2,1,2,3
343,-8.642296559948214,-3.69528637364307,-20.74478428614708,3,2,2,1,2
4406,-7.0375927108301894,26.409620521081266,-13.416715381115567,3,2,1,1,3
644,-11.340308543498072,-4.285167305688036,-28.521708933540825,3,2,2,2,3
2980,-19.210555369890916,-7.557127179280356,-53.23741775337862,3,2,1,1,3
2450,-9.346016067351488,-3.9431528762079306,-22.564228627998563,3,2,2,1,5
3117,-3.330140691233399,-1.8718402451527327,-7.373875051269832,1,2,2,8,2
3092,8.430733976297248,-1.3570293449855377,-4.205752253643075,3,2,2,1,3
7751,-15.405435774187282,-6.152049555818713,-38.831910143161885,1,2,2,1,4
1815,2.6350099938150184,0.09887270256226435,7.100014370717421,3,2,1,1,5
682,-11.198015531695964,-4.603556935452812,-27.41656292875104,3,2,1,14,5
1413,-11.168628951304603,-5.58797325135368,-22.24958361108057,3,2,2,1,5
2587,-11.305460298858483,109.95831486089934,-118.61276454364449,3,2,2,1,3
1794,-5.989785567569331,-2.7749437348408095,-13.994597939954351,3,2,2,1,2
3955,-6.656600189240678,-3.0043356070366034,-15.67647264044783,3,2,2,2,5
7774,-4.905269607332648,-2.404486936438643,-11.278807958233164,3,2,2,1,5
1828,-10.653723870515051,-4.444892433355826,-25.952641164134192,3,2,1,2,4
7887,-7.1430378722782,-2.986530571802032,-18.857429870273023,3,2,2,2,3
5997,44.56570285063073,-6.964709863201927,-68.28880610177104,3,2,1,1,3
999,-6.265286788132455,-2.869565896246096,-14.688326503144923,3,2,2,1,3
7456,-5.518240046940621,-2.6134791253453886,-12.810881088036393,3,2,1,2,3
3933,-3.150060997614253,-1.8113254287311227,-6.930159757819152,3,2,2,1,3
5690,-12.576008387247658,-5.103011238064613,-31.091955241943996,3,2,2,1,2
1188,-0.09435819142502218,-0.8056284018599289,0.5846529231152374,2,2,2,2,5
419,-6.628964796081682,-2.994803395836617,-15.606578182824506,3,2,1,2,2
6489,-9.353176612475817,26.458820184877265,-19.54424682567192,3,2,2,2,3
5992,-1.5991939041132912,-1.2931392250513187,-3.129475332030425,3,2,2,2,6
1165,-20.3743643824178,-8.0277446594407,-56.910732861235154,1,2,2,1,3
3103,-4.94261539176214,-2.4171915680891387,-11.37194175849331,3,2,2,1,5
3038,-7.652743422153366,-4.733534477157955,-10.397355351658907,3,2,1,1,3
7608,-1.207987789067848,-1.172713489475206,-2.117499928583911,3,2,2,2,3
8178,-4.445799039664212,-2.2484746038988477,-10.13512214397605,1,2,2,1,3
4619,-9.735501521100652,-4.081049292166349,-23.57682310822713,3,2,2,1,5
6130,4.799779199161092,-2.638477199665049,-13.768464388076213,3,2,2,2,3
7211,-18.33300368023176,-7.27388646321122,-47.14645903801452,3,2,2,1,3
4141,-4.145408462960117,-2.146766844251594,-9.38951023704491,8,2,2,5,2
8045,-5.590445684587833,-2.638163930869887,-12.991843873934913,3,2,2,1,5
4170,-13.259823901681992,-5.390255524291883,-32.75738257298336,3,2,2,1,3
1588,-8.041595489409572,-3.484976478802641,-19.201619750116063,3,2,2,2,4
3892,-1.495958227459524,-1.6875547614609623,-4.854530053825286,3,2,1,1,4
845,-5.691251591108996,-2.6726500240001054,-13.24466169910429,3,2,1,1,2
5932,-7.203277836379408,-3.193360656849379,-17.062610967214,1,2,2,1,3
6572,-11.453315735082638,-4.695554412978848,-28.09315345850667,3,2,2,1,5
3594,-7.454987672907798,-3.2806941474310953,-17.703124792156512,3,2,2,1,4
1127,-14.037682418224243,-5.640844440794985,-35.05640254783885,3,2,2,2,3
4030,-1.0553869403691685,-0.9564085860091462,-2.0350391659736173,3,2,2,2,6
8033,-11.18073723135448,-4.597339332865496,-27.370842056017448,2,2,2,2,3
2273,-8.051217616197306,-3.4883362337901973,-19.226268355612,3,2,1,1,5
4597,-20.34373534731411,-8.385670159124354,-52.62418489368072,3,2,2,1,2
8217,2.4907269257495033,0.05188599828276859,6.754047202868053,3,2,1,2,3
7682,-4.548433148514749,-2.283276971569301,-10.390251285296726,3,2,1,1,5
1771,-0.1121210597596264,-0.8008394008304067,0.48422316482934535,3,2,2,1,3
968,-2.744266610671121,-1.6752319021063484,-5.932189529210243,1,2,2,1,3
213,-2.529691626287702,-1.6034175543916798,-5.405521763116703,3,2,1,2,5
846,-6.980036278123881,-3.116063601146348,-16.49575477795571,3,2,1,2,5
5524,-14.743968884941385,-5.903839037620696,-36.99779924053076,3,2,1,1,3
2629,-1.0103084170664705,-1.097685789103737,-1.6951703124880673,3,2,2,1,5
2823,1.070768894297927,-0.41203356998974733,3.341067553684423,3,2,1,2,3
5850,-12.553350436492899,-5.094740503313215,-31.031046823733536,3,2,2,1,3
6544,1.6102962181390317,-0.2354267201920037,4.639743488153283,3,2,2,1,3
3365,5.1496591309944195,0.9141012917905557,13.112792387736695,1,2,2,1,3
6775,-12.321342195187029,-5.010165545200589,-30.4083010534131,3,2,1,2,3
8246,-5.659303268135583,-2.661717371479826,-13.164514011789946,3,2,1,1,3
2456,-39.492794102554434,-15.737683339848859,-132.00183437969753,3,2,2,1,3
5839,-2.3025228456561777,-1.527497986049438,-4.84870040029115,1,2,2,1,5
49,-12.610179506537689,-5.115488337566998,-31.183843787213586,3,2,2,2,4
3996,-10.280720642767054,-4.2749560112804295,-25.0012187404247,3,2,1,2,3
673,-1.405484108644748,-1.2287706550521051,-2.6571696015036035,3,2,2,1,5
3658,-6.578251935580316,-2.977316889596645,-15.478360626921692,3,2,2,2,5
6297,-0.5985727974361531,-0.9939720796768715,-0.7332499710578628,1,2,2,11,3
7317,8.518198046996783,-1.1372349983560284,-2.676892916106275,3,2,1,1,3
6399,-17.758027413142475,-7.086684005420751,-45.42651952776971,3,2,1,2,3
991,-7.652749423019306,-3.349444774744883,-18.20739523932227,3,2,2,1,5
8262,6.252478158896485,2.3240562298527823,14.572970712800528,3,2,1,2,6
4350,-8.557226530086874,-3.6654325221672424,-20.525698180940612,3,2,2,1,4
156,1.695405066515529,-0.20760640174933956,4.844383526413588,3,2,2,1,3
3629,2.3284171290800493,-0.001002939505562298,6.364689763670167,1,2,2,1,3
654,-15.93694441119304,-6.352860516733226,-40.317150615130686,3,2,1,2,5
2147,-5.3566541432425865,-2.558289175392741,-12.40629132774917,1,2,2,1,3
3247,-28.07820955881528,-11.105758379583621,-78.01289123936809,3,2,2,1,5
4789,-19.91946804151371,-7.89008639278406,-52.811682664027614,2,2,2,2,6
6227,1.115881026778856,-0.39725002102111645,3.4497521576831067,3,2,2,1,5
128,-10.33283451095667,-4.29354443322404,-25.13779833223274,3,2,2,1,3
6952,-10.623392471412647,-4.397358786319511,-25.900693043936126,3,2,2,1,4
6033,-1.4615996721636613,-1.2474097886363233,-2.793939774391484,2,2,2,2,3
6422,-8.109881954165491,-3.5088263384708718,-19.37659512968009,2,2,2,2,6
8074,-61.30813468813737,20.0119426892134,-234.26703700276755,1,2,2,13,4
